iso3,country_name,country_name_microsoft,ms_ai_diffusion_h1_2025_pct,ms_ai_diffusion_h2_2025_pct,ms_ai_diffusion_change_pct_points,country_name_imf,imf_aipi_index_2023,imf_aipi_digital_infrastructure_2023,imf_aipi_human_capital_labor_2023,imf_aipi_innovation_economic_integration_2023,imf_aipi_regulation_ethics_2023,country_name_wgi,wgi_control_corruption_latest,wgi_government_effectiveness_latest,wgi_political_stability_latest,wgi_rule_of_law_latest,wgi_regulatory_quality_latest,wgi_voice_accountability_latest,wgi_control_corruption_year,wgi_government_effectiveness_year,wgi_political_stability_year,wgi_rule_of_law_year,wgi_regulatory_quality_year,wgi_voice_accountability_year,country_name_wdi,wdi_population_total_latest,wdi_population_total_latest_year,wdi_gdp_per_capita_ppp_current_intl_latest,wdi_gdp_per_capita_ppp_current_intl_latest_year,wdi_individuals_using_internet_pct_latest,wdi_individuals_using_internet_pct_latest_year,wdi_tertiary_enrollment_gross_pct_latest,wdi_tertiary_enrollment_gross_pct_latest_year,wdi_rd_expenditure_pct_gdp_latest,wdi_rd_expenditure_pct_gdp_year,country_name_oecd,oecd_ai_policy_initiatives_total,oecd_ai_policy_initiatives_since_2020,oecd_ai_policy_initiatives_since_2022,oecd_ai_policy_initiatives_since_2024,oecd_ai_policy_initiatives_with_missing_year,oecd_ai_policy_initiatives_genai_mentioned,oecd_ai_policy_instrument_rows_total,oecd_ai_policy_rows_guidance_regulation,oecd_ai_policy_rows_governance,oecd_ai_policy_rows_financial_support,oecd_ai_policy_rows_enabler_incentive,country_name_anthropic_2025,anthropic_gdp_per_working_age_capita_2025_aug,anthropic_claude_usage_count_2025_aug,anthropic_claude_usage_pct_2025_aug,anthropic_claude_usage_per_capita_2025_aug,anthropic_claude_usage_per_capita_index_2025_aug,anthropic_usage_tier_2025_aug,anthropic_working_age_pop_2025_aug,anthropic_claude_usage_count_2026_feb,anthropic_claude_usage_pct_2026_feb,country_name_anthropic_2026,is_eu27,governance_regime_cfp,has_oecd_ai_policy_data,log_gdp_per_capita_ppp,log_population,log_oecd_policy_initiatives_plus1,analysis_ready_core_cross_section,analysis_ready_with_oecd_policy,analysis_ready_anthropic_robustness_2025,analysis_ready_anthropic_robustness_2026,log_gdp_per_capita_ppp_z,wdi_individuals_using_internet_pct_latest_z,log_population_z,wgi_government_effectiveness_latest_z,wgi_regulatory_quality_latest_z,wgi_rule_of_law_latest_z,imf_aipi_index_2023_z,log_oecd_policy_initiatives_plus1_z,anthropic_claude_usage_per_capita_index_2025_aug_z,institutional_capacity_z,ai_diffusion_fraction,logit_ai_diffusion,log_anthropic_per_capita_index,policy_intensity_z,digital_infra_z,reg_ethics_z,human_capital_z,innovation_integration_z,governance_instrument_ratio,guidance_regulation_ratio,financial_support_ratio,expected_diffusion_basic_access_pct,ai_capability_conversion_gap_pct,ai_capability_conversion_gap_z,access_assets_z,fs_IC,fs_RD,fs_AC,fs_RG,fs_Y,broad_mass_diffusion_z,specialist_platform_diffusion_z,broad_specialist_divergence_z,institutional_capacity_three_wgi_z,wgi_control_corruption_latest_z_local,institutional_capacity_four_wgi_z,capacity_bundle_pc1_z,capacity_bundle_pc2_z,ic_residualized_on_aipi_z,aipi_residualized_on_ic_z,conversion_position,conversion_position_label,anthropic_available,raw4,k4_configuration,country_name_bti,bti_governance_index,bti_steering_capability,bti_resource_efficiency,bti_rule_of_law,bti_stateness,bti_implementation,bti_policy_coordination,bti_anticorruption_policy,bti_governance_index_z,bti_steering_capability_z,bti_resource_efficiency_z,bti_rule_of_law_z,bti_stateness_z,bti_implementation_z,bti_policy_coordination_z,bti_anticorruption_policy_z,bti_capacity_index_z,bti_governance_performance_z
SUR,Suriname,Suriname,8.3,9.0,0.7,Suriname,0.4179078489542,0.08961571007967,0.11754739284515,0.10939179360867,0.10135295242071,Suriname,-0.3768745,-0.4542916999999999,0.4782277,-0.2085757,-0.9187439,0.0554087999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Suriname,634431.0,2024.0,21800.52659898221,2024.0,87.4,2023.0,2.56642457392281,2024.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suriname,10572.67468747999,26.0,0.0026957140220675,6.166207758512331e-05,0.2363774230948782,1.0,421653.0,38.0,0.0038,Suriname,0,Other / hybrid or not classified in CFP triad,0,9.989689404402046,13.360483813178272,0.0,1,0,1,1,0.2246065114558016,0.6532521081629671,-2.3957165260281945,-0.4845824100830665,-0.9515084520317068,-0.0062428299331609,-0.3607208115941537,-0.8154208455650402,-0.653274308373349,-0.4807778973493113,0.09,-2.31363492918063,0.2121856709140855,-0.8154208455650402,-0.4308457588967267,-0.4024281587867245,-0.2013072021107393,-0.2358545684454768,,,,19.374315805777464,-10.374315805777464,-1.4114909816986814,0.4389293098093843,0.3271906719663101,0.3718012521869137,0.6134779790748203,0.3317922935848864,0.1193910256410256,-0.7875681242842293,-0.7700792929376151,-0.0174888313466141,-0.4884125094013178,-0.2170742835068154,-0.4226801606135839,-0.2297970787559383,1.2603707505272406,-0.4169522313638897,0.2557770275391816,2,Intermediate mixed-conversion systems,1,2,3,,,,,,,,,,,,,,,,,,,
UKR,Ukraine,Ukraine,9.1,9.0,-0.1,Ukraine,0.51248306035995,0.14373734593391,0.14591871201992,0.099755093455315,0.12307190895081,Ukraine,-0.6723809,-0.5988431,-0.432315,-0.7201989999999999,-0.3008523999999999,-0.1110085,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Ukraine,37860221.0,2024.0,18550.462890625,2024.0,82.47489929,2024.0,87.1920013427734,2024.0,0.36988,2024.0,Ukraine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Ukraine,7490.372998752378,6122.0,0.6347369708883622,0.000240807786218,0.9231204363626976,3.0,25422766.0,5501.0,0.5501,Ukraine,0,Other / hybrid or not classified in CFP triad,1,9.82825002139675,17.44941154102371,0.6931471805599453,1,1,1,1,0.0879207190835661,0.4675962676078978,0.5617315848995108,-0.6350591869515506,-0.2807620404531739,-0.5291815793004728,0.256247166512477,-0.2953929092155531,-0.0314903064067661,-0.4816676022350658,0.09,-2.31363492918063,0.6539490940592821,-0.2953929092155531,0.6836072968917214,0.0362591295080124,0.6538234030210677,-0.5284118109526067,1.0,0.0,0.0,17.4014778356589,-8.401477835658898,-1.1430739549464866,0.2777584933457319,0.3267264174457555,0.5939165636771305,0.5147472016054067,0.5126946152244448,0.1193910256410256,-0.7875681242842293,0.214782220829269,-1.0023503451134983,-0.489316342539808,-0.5127382728285607,-0.4986708067740259,0.0181880915909559,0.6893595417696634,-1.986078081605248,1.941838889687278,2,Intermediate mixed-conversion systems,1,2,3,Ukraine,6.584043209876543,7.333333333333333,7.333333333333333,5.5,7.5,7.0,8.0,7.0,1.3330875372547268,1.2198368463710398,1.5157664751455509,0.4443189600265532,0.13697134850526171,1.0864847263714574,1.5579362484808896,1.393629205991895,0.9299962334606265,1.3511235066025933
VEN,Venezuela,Venezuela,8.3,9.0,0.7,"Venezuela, RB",0.27458252198994,0.070552937686443,0.1137428060174,0.068201653659344,0.022085124626756,"Venezuela, RB",-1.5871400999999998,-1.4662497,-1.7404242,-2.2042741,-1.9030732,-1.8174487,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,"Venezuela, RB",28405543.0,2024.0,21241.435072554308,2011.0,76.67890167,2024.0,78.2699203491211,2009.0,0.33713,2014.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,0,9.96370903769469,17.162094860143405,0.0,1,0,0,0,0.2026097288652749,0.2491112307818635,0.3539205812173255,-1.538022073526502,-2.020038033336206,-2.046079611038216,-1.2957135636509058,-0.8154208455650402,,-1.8680465726336408,0.09,-2.31363492918063,,-0.8154208455650402,-0.8233794399304487,-2.0035082279765764,-0.3159800030562646,-1.4863317619132246,,,,19.36672448988245,-10.36672448988245,-1.4104581353765104,0.2258604798235692,0.0,0.0,0.4921294529325012,0.0,0.1193910256410256,-0.7875681242842293,,,-1.8977106045198169,-1.4279853007804706,-1.7912049213559935,-1.3503907217555169,2.9223295049439977,-1.888850833131998,1.2827024480936364,3,Capacity-constrained conversion systems,0,1,4,Venezuela,1.572434413580247,1.6666666666666667,1.6666666666666667,1.75,6.75,2.0,2.0,1.0,-2.005519043175564,-1.7960867366418614,-1.5973024142847743,-1.2038316949455896,-0.3028350908358526,-1.5906449051553346,-1.5579362484808896,-1.581859644203788,-1.3811149959767284,-1.6882248319903688
BLR,Belarus,Belarus,7.6,8.4,0.8,Belarus,0.47078057378531,0.14583532512188,0.13628233969212,0.1133942976594,0.075268611311913,Belarus,-0.5781294,-0.7015463,-0.3773003,-1.2305997,-1.2322689999999998,-1.6904177,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Belarus,9132629.0,2024.0,33010.330760535726,2024.0,94.26182128,2024.0,70.1107509145358,2024.0,0.5872,2024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,0,10.404575844807209,16.027364162928215,0.0,1,0,0,0,0.5758781825660373,0.911914270114384,-0.4668097863157427,-0.7419723438637582,-1.2918527289230388,-1.0508706887178911,-0.015801908943359,-0.8154208455650402,,-1.0282319205015629,0.084,-2.3891995658308165,,-0.8154208455650402,0.7268081218503513,-0.9292890534210771,0.363376672321461,-0.1143439341442202,,,,21.906951411075504,-13.506951411075503,-1.8377057787616289,0.7438962263402107,0.0415251562276969,0.5141691281713086,0.8002960484511001,0.1092231232123245,0.0713141025641026,-0.8404344726350473,,,-1.0445599419347436,-0.4184365098563933,-0.8923089034898264,-0.3508051140951861,2.3940200885543628,-2.810582031443892,2.6093132398213164,2,Intermediate mixed-conversion systems,0,2,3,Belarus,2.3641435185185187,3.3333333333333335,3.3333333333333335,2.5,7.75,4.0,4.0,3.0,-1.4781025318375514,-0.9090503886968905,-0.6816939173935022,-0.8742015639511611,0.28357349495229983,-0.5197930525446178,-0.5193120828269633,-0.5900300274718936,-0.7318949813853611,-0.7829970001285699
KGZ,Kyrgyzstan,Kyrgyzstan,7.6,8.2,0.7,Kyrgyz Republic,0.42584180086851,0.10636062175035,0.1240059286356,0.099357306957245,0.096117943525314,Kyrgyz Republic,-1.1364649,-0.8885033,-0.5045251,-0.9360937,-0.5167463999999999,-0.8013292,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Kyrgyz Republic,7221868.0,2024.0,8012.454644421939,2024.0,92.0286026,2024.0,53.8761747562613,2025.0,0.05269,2024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kyrgyzstan,3906.36602991404,276.0,0.0286160411573322,6.164067373256389e-05,0.2362953728670812,1.0,4477563.0,450.0,0.045,Kyrgyzstan,0,Other / hybrid or not classified in CFP triad,0,8.988752440610337,15.792624203167044,0.0,1,0,1,1,-0.622856229442067,0.8277312014642645,-0.6365929903149804,-0.9365929893435058,-0.5151237783656323,-0.7498511704098517,-0.3089631237369585,-0.8154208455650402,-0.653348597471332,-0.7338559793729966,0.0819999999999999,-2.415478143356238,0.2121193052971215,-0.8154208455650402,-0.0860406234688955,-0.5081667495582182,-0.0066425978767447,-0.5404880734833455,,,,8.87004653238936,-0.6700465323893603,-0.0911640493206661,0.1024374860110987,0.1951326766534706,0.3941736750651168,0.4572172641541593,0.287123671062222,0.0552884615384614,-0.8580565887519869,-0.7702272475634641,-0.0878293411885228,-0.7455093971682982,-0.977069762164808,-0.809654475258981,-0.3966306845472412,0.9741998000309886,-1.2500227833632287,1.0498718538422744,3,Capacity-constrained conversion systems,1,2,3,Kyrgyzstan,4.212831790123457,4.333333333333333,4.0,3.25,9.0,5.0,5.0,3.0,-0.24655332685853515,-0.3768285799299081,-0.3154505186369934,-0.5445714329567325,1.0165842271874903,0.01563287376074061,0.0,-0.5900300274718936,-0.09336392623893572,-0.25220492985609827
KEN,Kenya,Kenya,7.8,8.1,0.3,Kenya,0.4451921209693,0.097114026546478,0.11268864572048,0.10582538694143,0.1295640617609,Kenya,-0.8018297,-0.2978904,-1.3556816,-0.464532,-0.3335684,-0.3542285,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Kenya,56432944.0,2024.0,6644.130932438946,2024.0,34.97622513,2024.0,10.4185962462804,2024.0,0.81069,2024.0,Kenya,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,Kenya,3558.849073408154,4065.0,0.4214645192194041,0.0001196595628036,0.458706878067009,2.0,33971376.0,3338.0,0.3338,Kenya,0,Other / hybrid or not classified in CFP triad,1,8.801489177408206,17.84856365941559,1.9459101490553128,1,1,1,1,-0.7814063120582407,-1.3229064643506796,0.8504311553203541,-0.3217699881899487,-0.3162765921199363,-0.2678600538060465,-0.1827299629451585,0.6444821411531505,-0.4519749932047667,-0.3019688780386438,0.081,-2.428836967683248,0.3775503433021833,0.6444821411531505,-0.2764431513663716,0.1673899647995883,-0.3477531020460628,-0.3441258733136197,0.8333333333333334,0.0,0.0,12.72461899317213,-4.624618993172131,-0.6292085304574663,-1.0521563882044602,0.4204945268288248,0.4487383546597397,0.1306217242649144,0.5537874109536269,0.047275641025641,-0.8668676468104565,-0.4014174865522132,-0.4654501602582432,-0.3067640552885033,-0.6422561060156345,-0.3943440584200001,-0.3484107059569518,-1.5080681791699129,-0.3731855672580376,0.280274011193679,2,Intermediate mixed-conversion systems,1,0,2,Kenya,5.099205246913581,6.333333333333333,3.6666666666666665,5.25,6.5,6.0,4.0,3.0,0.3439261730068998,0.6876150376040572,-0.4985722180152479,0.33444224969507697,-0.4494372372828907,0.5510588000660991,-0.5193120828269633,-0.5900300274718936,0.08359480100157907,-0.004219052939508139
RUS,Russia,Russia,7.6,8.0,0.4,Russian Federation,0.55922330915928,0.15611711144447,0.16315215826035,0.12401229143143,0.11594174802303,Russian Federation,-0.8911386,-0.3215539,-0.9032847,-1.1565185999999998,-1.0682839,-1.4221754,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Russian Federation,143533851.0,2024.0,47404.96484375,2024.0,94.36495368,2024.0,60.3891235376867,2024.0,0.93706,2024.0,Russia,11.0,3.0,0.0,0.0,0.0,0.0,17.0,9.0,5.0,3.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,1,10.766482245736976,18.782081460815373,2.4849066497880004,1,1,0,0,0.8822932732013021,0.91580193323802,1.5256278430646808,-0.3464034902482295,-1.113840218025338,-0.9751511548621132,0.5611604346859415,1.0488598055752794,,-0.8117982877118936,0.08,-2.4423470353692043,,1.0488598055752794,0.9385269290392994,-0.1077584230009196,1.1732510412392636,0.2080040614838781,0.2941176470588235,0.5294117647058824,0.1764705882352941,24.64354800694265,-16.643548006942652,-2.26445949352976,0.899047603219661,0.1544618097534811,0.6832976841525067,0.8953394092831943,0.4562737255827288,0.0392628205128205,-0.8756787048689262,,,-0.8246894065119338,-0.7316126331701627,-0.8066920594108066,0.127511104070716,1.9199531717722933,-3.675606929735164,3.625586120637748,2,Intermediate mixed-conversion systems,0,0,2,Russia,2.4093055555555556,3.6666666666666665,3.3333333333333335,2.5,7.25,4.0,4.0,3.0,-1.4480167290213146,-0.7316431191078964,-0.6816939173935022,-0.8742015639511611,-0.009630797941776393,-0.5197930525446178,-0.5193120828269633,-0.5900300274718936,-0.7490372254831301,-0.7484148213943645
CMR,Cameroon,Cameroon,7.0,7.8,0.7,Cameroon,0.34128637611866,0.067646443843842,0.10462947934866,0.091108001768589,0.07790245115757,Cameroon,-1.2242854,-0.8007886999999999,-1.556804,-1.2537215,-0.7286714999999999,-1.2417667,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Cameroon,29123744.0,2024.0,5588.986458619447,2024.0,46.25880051,2024.0,16.6614294830602,2024.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameroon,3250.193069497753,937.0,0.0971493861029721,5.769609931265904e-05,0.2211741123922632,1.0,16240266.0,1118.0,0.1118,Cameroon,0,Other / hybrid or not classified in CFP triad,0,8.628553236403897,17.187064344456733,0.0,1,0,1,1,-0.9278258887797184,-0.8976002342574019,0.3719805615173934,-0.845282837436929,-0.7451771135360007,-1.074503868002574,-0.860566325785848,-0.8154208455650402,-0.6670395381451542,-0.8883212729918345,0.078,-2.4698363968670023,0.1998127831542736,-0.8154208455650402,-0.8832289048143382,-0.8760898097975355,-0.5906617864797755,-0.7909258727493873,,,,10.046240293837291,-2.2462402938372934,-0.3056151342254167,-0.91271306151856,0.1145315560127516,0.1557414612603204,0.1700655231451702,0.1316968190935816,0.0232371794871794,-0.8933008209858655,-0.7976632447325355,-0.09563757625333,-0.9024275543625644,-1.064937095576979,-0.9500708330082271,-0.941971870805018,-0.1986054234443048,-0.2775887610499331,-0.0570476157695662,3,Capacity-constrained conversion systems,1,1,4,Cameroon,3.945231481481482,4.0,3.3333333333333335,3.25,5.5,4.0,4.0,3.0,-0.42482186051134707,-0.5542358495189021,-0.6816939173935022,-0.5445714329567325,-1.035845823071043,-0.5197930525446178,-0.5193120828269633,-0.5900300274718936,-0.6482337766903055,-0.5483144650445377
CAF,Central African Republic,Central African Republic,7.0,7.8,0.7,Central African Republic,0.18443748541176,0.01827753148973,0.032241232693195,0.090367443859577,0.043551277369261,Central African Republic,-1.3099708,-1.57655,-1.8329469,-1.7147975,-1.268058,-1.311266,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Central African Republic,5330690.0,2024.0,1263.1023421369896,2024.0,13.78250027,2024.0,2.77519989013672,2012.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,0,7.141326150054981,15.488991243673278,0.0,1,0,0,0,-2.187015616532726,-2.121821864270727,-0.856205265766813,-1.652843746866413,-1.3307031473605544,-1.545777374903614,-1.883780987739229,-0.8154208455650402,,-1.5097747563768606,0.078,-2.4698363968670023,,-0.8154208455650402,-1.8998156055964408,-1.5699271614239831,-2.772492133725874,-0.8134082138339515,,,,-0.0729952227081957,7.872995222708195,1.0711705681468418,-2.1544187404017263,0.0,0.0,0.0,0.0,0.0232371794871794,-0.8933008209858655,,,-1.5337495368615703,-1.150668190370965,-1.4467931698734011,-1.888429078953089,-1.176380215373364,0.5977073770661037,-1.2463937084821737,3,Capacity-constrained conversion systems,0,1,4,Central African Republic,4.220987654320988,3.6666666666666665,4.0,3.5,4.5,4.0,4.0,4.0,-0.241120097134161,-0.7316431191078964,-0.3154505186369934,-0.4346947226252563,-1.6222544088591955,-0.5197930525446178,-0.5193120828269633,-0.09411521910594639,-0.6690325732727006,-0.4035723482260964
TCD,Chad,Chad,7.0,7.8,0.7,Chad,0.23360607214272,0.030288415029645,0.074399076402187,0.076035723090172,0.052882857620716,Chad,-1.3909131,-1.1005006,-1.7789322,-1.4446512,-1.0878516,-1.5187583,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Chad,20299123.0,2024.0,2742.65952183613,2024.0,12.62689972,2024.0,4.39665967267065,2020.0,0.23294,2016.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chad,1813.1504634520168,67.0,0.0069466476722509,6.367600432502627e-06,0.0244097675667019,1.0,10522017.0,90.0,0.009,Chad,0,Other / hybrid or not classified in CFP triad,0,7.916683357034304,16.82608824110834,0.0,1,0,1,1,-1.5305443625264143,-2.1653832052643307,0.1108930182801655,-1.1572803739611648,-1.1350817540520437,-1.269656314216568,-1.563026287952044,-0.8154208455650402,-0.8451919465516121,-1.187339480743259,0.078,-2.4698363968670023,0.0241166102125573,-0.8154208455650402,-1.652491856923593,-1.381444550376708,-1.5018264244633528,-1.2484999612117664,,,,7.03156971740872,0.7684302825912797,0.1045497779562213,-1.8479637838953729,0.0,0.0,0.0,0.0,0.0232371794871794,-0.8933008209858655,-1.1893579613626948,0.2960571403768293,-1.2061940835847855,-1.2316536557377975,-1.2210319114685606,-1.585438722281851,-1.0583263466218094,0.6771502134140163,-1.2027798722463103,3,Capacity-constrained conversion systems,1,1,4,Chad,2.219074074074074,1.3333333333333333,2.0,1.5,5.5,2.0,2.0,2.0,-1.574744113718308,-1.973494006230856,-1.41418071490652,-1.3137084052770658,-1.035845823071043,-1.5906449051553346,-1.5579362484808896,-1.0859448358378407,-1.4623946126407585,-1.5328241373882916
COD,Democratic Republic of the Congo,Congo (DRC),7.0,7.8,0.7,"Congo, Dem. Rep.",0.24747366458178,0.037818163633347,0.07290817797184,0.074247322976589,0.0625,"Congo, Dem. Rep.",-1.5153396,-1.6934449,-2.1191762,-1.6266053,-1.2848458,-1.213613,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,"Congo, Dem. Rep.",109276265.0,2024.0,1821.048687180576,2024.0,19.67350006,2024.0,6.37987995147705,2020.0,0.40638,2015.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,0,7.507167815877923,18.50938977494497,0.0,1,0,0,0,-1.8772686573651047,-1.8997556402234663,1.3283948360464686,-1.774530342668071,-1.34892698861472,-1.4556346492459828,-1.472560082895129,-0.8154208455650402,,-1.5263639935095912,0.078,-2.4698363968670023,,-0.8154208455650402,-1.4974420102538697,-1.1871940528601468,-1.5467631039698329,-1.3027933808889498,,,,2.017044322919871,5.782955677080128,0.786807529149636,-1.8885121487942853,0.0,0.0,0.0,0.0002727297694269,0.0232371794871794,-0.8933008209858655,,,-1.5506022062162177,-1.3561465106043662,-1.5118087870304502,-1.61030294714243,-1.036801128307625,-0.4924934150677511,-0.0813373204538044,3,Capacity-constrained conversion systems,0,1,4,"Congo, DR",2.648032407407407,2.3333333333333335,2.0,2.75,5.5,2.0,2.0,2.0,-1.2889829594447642,-1.4412721974638731,-1.41418071490652,-0.7643248536196849,-1.035845823071043,-1.5906449051553346,-1.5579362484808896,-1.0859448358378407,-1.1889213097011768,-1.3964936435482038
COG,Republic of the Congo,Congo,7.0,7.8,0.7,"Congo, Rep.",0.276611905545,0.045607540756464,0.081752292811871,0.096450380980968,0.052801690995693,"Congo, Rep.",-1.423569,-1.110638,-0.2584147,-1.1785603,-1.1515624,-1.3147808,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,"Congo, Rep.",6332961.0,2024.0,7026.36223281494,2024.0,47.25159836,2024.0,10.3812103271484,2023.0,0.38339,2022.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Republic of the Congo,4157.189959547441,120.0,0.012441757024927,3.34964610988849e-05,0.128406428512271,1.0,3582468.0,145.0,0.0145,Republic of the Congo,0,Other / hybrid or not classified in CFP triad,0,8.857424387547892,15.661278457260751,0.0,1,0,1,1,-0.7340476788850716,-0.860175878859192,-0.731593013295,-1.1678333210639018,-1.2042424246209018,-0.9976803458350996,-1.282474738697118,-0.8154208455650402,-0.7510323282015088,-1.1232520305066342,0.078,-2.4698363968670023,0.1208063971449592,-0.8154208455650402,-1.3370459874705654,-1.3830839830346275,-1.280195545781125,-0.6287384324504514,,,,12.460849164980733,-4.660849164980731,-0.634137873435897,-0.7971117788721318,0.0,0.0,0.2027652144920089,0.0,0.0232371794871794,-0.8933008209858655,-0.9737990333598564,0.0804982123739909,-1.1410889434280205,-1.2643269706605609,-1.1803817999394095,-1.230322209017277,0.4847832236522381,0.1424274954000927,-0.6024475662068095,3,Capacity-constrained conversion systems,1,1,4,"Congo, Rep.",2.91304012345679,3.3333333333333335,2.6666666666666665,2.5,6.75,4.0,3.0,2.0,-1.1124415451745342,-0.9090503886968905,-1.0479373161500112,-0.8742015639511611,-0.3028350908358526,-0.5197930525446178,-1.0386241656539266,-1.0859448358378407,-0.8492931809616898,-0.9522985506763035
HTI,Haiti,Haiti,7.1,7.6,0.5,Haiti,0.2682539857924,0.032914455980062,0.056107997894287,0.14014787971973,0.039083652198315,Haiti,-1.5403494,-2.0156868,-1.2013046,-1.6033955,-1.4634157,-1.2648667,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Haiti,11772557.0,2024.0,3193.67136419915,2024.0,47.8614006,2024.0,1.05140995979309,1986.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,3475.4520114928823,135.0,0.0139969766530429,1.7888063652885702e-05,0.0685726877202465,1.0,7546932.0,237.0,0.0237,Haiti,0,Other / hybrid or not classified in CFP triad,0,8.06892643187172,16.281281702880438,0.0,1,0,1,1,-1.4016448032617768,-0.837188867200792,-0.2831557824190279,-2.109981417399802,-1.542771894461357,-1.4319115236864834,-1.3369982102737892,-0.8154208455650402,-0.8052063963514927,-1.694888278515881,0.076,-2.497978731355353,0.0663238212782025,-0.8154208455650402,-1.598417376069028,-1.6601658599840834,-2.0531318091944004,0.6978587981399648,,,,4.82187631925697,2.77812368074303,0.3779812177327926,-1.1194168352312843,0.0,0.0,0.1115960196422893,0.0,0.0072115384615384,-0.9109229371028048,-1.0952617650636924,0.1843388279608875,-1.7218026074592527,-1.381169647971743,-1.6469608428157474,-1.5558722935170992,0.5414724233426135,-1.303946876614632,0.7233515412680682,3,Capacity-constrained conversion systems,1,1,4,Haiti,2.6163194444444446,2.3333333333333335,2.0,1.5,4.75,2.0,2.0,2.0,-1.3101093304638536,-1.4412721974638731,-1.41418071490652,-1.3137084052770658,-1.4756522624121573,-1.5906449051553346,-1.5579362484808896,-1.0859448358378407,-1.3909845821046938,-1.4000147053847185
ZWE,Zimbabwe,Zimbabwe,6.9,7.6,0.6,Zimbabwe,0.30479108914733,0.063585557043552,0.09445983171463,0.091692417860031,0.055053282529116,Zimbabwe,-1.2516542,-0.9876299,-1.0172382,-1.2109412,-1.1780738,-1.2595646,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Zimbabwe,16634373.0,2024.0,5928.080625275605,2024.0,41.64279938,2024.0,7.74912957845971,2024.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,3813.703651493488,370.0,0.0383620841601917,4.005991230560386e-05,0.1535669768365056,1.0,9236166.0,362.0,0.0362,Zimbabwe,0,Other / hybrid or not classified in CFP triad,0,8.687455767638427,16.626981775110302,0.0,1,0,1,1,-0.8779549155100923,-1.071604304479409,-0.0331171185900378,-1.0397829361024542,-1.2330216300573305,-1.030777406405617,-1.0986458719845025,-0.8154208455650402,-0.7282517157650265,-1.101193990855134,0.076,-2.497978731355353,0.1428588609568633,-0.8154208455650402,-0.9668492099356146,-1.3376055281753516,-0.8971817928881778,-0.773183787028318,,,,11.229573863432858,-3.629573863432858,-0.4938263757877567,-0.9747796099947508,0.0034530139555533,0.0528308308453156,0.1525089966804724,0.0,0.0072115384615384,-0.9109229371028048,-0.9246355631534448,0.0137126260506399,-1.118680628573988,-1.0923204909651971,-1.119713046278208,-1.2056359566113275,0.1584168126163908,-0.2632123728366376,-0.1576615250978748,3,Capacity-constrained conversion systems,1,1,4,Zimbabwe,2.9392592592592592,3.3333333333333335,2.6666666666666665,2.75,7.25,3.0,3.0,2.0,-1.094975022370917,-0.9090503886968905,-1.0479373161500112,-0.7643248536196849,-0.009630797941776393,-1.0552189788499762,-1.0386241656539266,-1.0859448358378407,-0.7651836757558559,-1.0386251179265937
